title,addr,areacode,sigungucode,contentid,mapx,mapy,is_outdoor,tag
정남진 수목원,전남 장흥군 대덕읍 천관산문학길 30,38,20,3378033,126.9072411,34.50447194,1,9
정남진 전망대,전남 장흥군 관산읍 정남진해안로 242-58,38,20,2514004,126.9746516,34.51172503,0,1
정남진 편백숲 우드랜드,전남 장흥군 장흥읍 우드랜드길 180,38,20,2033464,126.9340042,34.66835124,1,9
정남진(장흥),전남 장흥군 관산읍,38,20,777228,126.9734175,34.54728769,1,0
정남진리조트,전남 장흥군 부산면 심천공원길 25-27,38,20,2370865,126.8933974,34.75058021,1,0
정도마을,전남 완도군 완도읍 정도리,38,18,129106,126.7024277,34.3047048,1,10
정동교회 이필주 사택 터,서울 중구 정동길 46,1,24,2373370,126.9723466,37.56546537,1,6
정동원길,경남 하동군 진교면 안심리,36,18,3060349,127.8763209,35.0218388,1,10
정동전망대,서울 중구 덕수궁길 15 (서소문동),1,24,2015800,126.9758658,37.5648655,0,1
정동진조각공원,강원 강릉시 강동면 헌화로 950-39,32,1,2774699,129.0439806,37.68202683,1,12
정동진해변,강원 강릉시 강동면 정동역길 17,32,1,128757,129.0326591,37.69144775,1,9
정령치,전북 남원시 산내면 정령치로 1523,37,4,1607623,127.5220487,35.36381631,1,9
정림사지와 사비길,충남 부여군 부여읍 정림로 83,34,6,3448276,126.9128956,36.27907106,1,6
정몽주 동상,서울 마포구 합정동,1,13,127308,126.9097667,37.54833291,1,1
정몽주선생묘,경기 용인시 처인구 모현읍 능곡로 45,31,23,2732201,127.1794537,37.33791216,1,6
정물알오름,제주 제주시 한림읍 금악로,39,4,1926369,126.3303575,33.33717861,1,9
정물오름,제주 제주시 한림읍 금악리,39,4,1926379,126.3302158,33.33802574,1,9
정발산공원,경기 고양시 일산동구 일산로 341,31,2,2733846,126.7798892,37.6624812,1,9
정방사,충북 제천시 수산면 옥순봉로12길 165,33,7,125876,128.2066429,36.99917563,1,6
정방폭포,제주 서귀포시 칠십리로214번길 37,39,3,126437,126.5716053,33.24503982,1,9
정법사(서울),서울 성북구 대사관로13길 44 (성북동),1,17,479778,126.9910689,37.60142264,1,6
정병산,경남 창원시 의창구 동읍 자여로,36,16,126770,128.6938485,35.26342352,1,9
정부대전청사 자연마당,대전 서구 둔산동,3,3,3074308,127.3850178,36.35884522,1,12
정부대전청사숲의공원,대전 서구 청사로 189 (둔산동),3,3,3355749,117.9925663,19.69442748,1,12
정부세종청사 옥상정원,세종 도움6로 11 (어진동),8,1,2714825,127.262597,36.50444026,1,9
정산사,전북 고창군 고창읍 월암안길 8,37,1,1957071,126.730256,35.42853428,1,6
정산서원,경남 함양군 지곡면 정취길 80-21,36,20,1960024,127.747449,35.54878547,1,6
정산향교,충남 청양군 정산면 서정향교1길 13,34,13,1627232,126.9439003,36.41544208,1,6
정서진,인천 서구 정서진남로 95 (오류동),2,7,2662684,126.6023861,37.55822074,1,10
정석 항공관,제주 서귀포시 표선면 녹산로 554,39,3,2469463,126.7231832,33.39317588,0,0
정선 가리왕산마을,강원 정선군 정선읍 벽탄길 9,32,11,129392,128.6022542,37.39253503,1,10
정선 양떼목장,강원 정선군 정선읍 오반동길 470,32,11,2609309,128.7014149,37.38560995,1,10
정선백전리물레방아,강원 정선군 화암면 백전리,32,11,126754,128.898007,37.24619367,1,6
정선아리랑열차(A-train),강원 정선군 여량면 여량6길 17,32,11,1987563,128.7220521,37.47292528,1,10
정선옹주 묘역,서울 구로구 궁동,1,7,2591833,126.8278088,37.5020035,1,6
정선향교,강원 정선군 정선읍 비봉로 67-9,32,11,128110,128.6655404,37.38228187,1,6
정송강 유적(식영정·송강정),전남 담양군 남면 가사문학로 859,38,7,231893,127.0024435,35.1884244,1,6
정수루,전남 나주시 금계동 13-18,38,6,129579,126.7160839,35.03193446,1,6
정수사(강진),전남 강진군 대구면 정수사길 459,38,1,252548,126.8439904,34.53206502,1,6
정수사(강화),인천 강화군 화도면 해안남로1258번길 142,2,1,128812,126.445588,37.60773444,1,6
정수사(완주),전북 완주군 상관면 정수사길 18,37,8,479838,127.2531171,35.78318077,1,6
정순왕후생가,충남 서산시 음암면 한다리길 39,34,7,129126,126.518991,36.7407723,1,6
정심사(충주),충북 충주시 유주막로 248,33,11,479890,127.9281474,36.93819415,1,6
정안사(장흥),전남 장흥군 관산읍 당동길 6-25,38,20,1390312,126.9309656,34.55380014,1,6
정안천생태공원,충남 공주시 의당면 의당로 257,34,1,2407328,127.136167,36.49450861,1,9
정암루(솥바위),경남 의령군 의령읍 남강로 686,36,12,126193,128.2949015,35.31395506,1,6
정암사,서울 노원구 덕릉로94길 127,1,9,750927,127.0849475,37.66191174,1,6
정암사 수마노탑,강원 정선군 고한읍 함백산로 1410,32,11,125765,128.892565,37.18306193,1,6
정암사(홍성),충남 홍성군 광천읍 오서길 625,34,15,479896,126.6466561,36.47091389,1,6
정암수목공원,경기 용인시 수지구 광교마을로 109,31,23,2732194,127.076578,37.2968984,1,12
정암해수욕장,강원 양양군 강현면 정암리 3,32,7,2702823,128.6082251,38.14165673,1,9
정약용선생묘,경기 남양주시 조안면 다산로747번길 11,31,9,125560,127.2990766,37.51624921,1,6
정약용유적지(남양주),경기 남양주시 조안면 다산로747번길 11,31,9,126806,127.2992794,37.51655473,1,6
정양늪생태공원,경남 합천군 대양면 대야로 730,36,21,1914015,128.1660481,35.54973727,1,9
정양레포츠공원,경남 합천군 대양면 동부로 39-13,36,21,2616159,128.166709,35.55696424,1,12
정엄정려비,광주광역시 남구 서서평길 24,5,2,127065,126.9149969,35.14083662,1,6
정열사비,전남 나주시 정렬사길 43,38,6,127210,126.7115867,35.04559118,1,1
정왕체육공원,경기 시흥시 역전로 50,31,14,2747807,126.7570003,37.33969886,1,12
정읍 구절초 지방정원,전북 정읍시 산내면 매죽리 571번지,37,13,1626156,127.0179413,35.5509503,1,12
정읍 김명관 고택,전북 정읍시 산외면 공동길 72-10,37,13,231907,127.0199922,35.61616238,1,6
정읍 내장산 관광특구,전북 정읍시 내장동,37,13,1958000,126.9036809,35.48386151,1,0
정읍 보화리 석조이불입상,전북 정읍시 소성면 보화리 116,37,13,250318,126.7774402,35.55913415,1,6
정읍 쌍화차거리,전북 정읍시 중앙1길 147,37,13,2047242,126.8567468,35.56732346,1,10
정읍 은선리 삼층석탑,전북 정읍시 영원면 은선리 43,37,13,1627461,126.7936727,35.64386647,1,1
정읍 전봉준 유적,전북 정읍시 이평면 조소1길 20,37,13,129514,126.8145341,35.67095819,1,6
정읍 피향정,전북 정읍시 태인면 태산로 2951,37,13,126396,126.9432009,35.65115986,1,6
정읍 허브원,전북 정읍시 구량1길 188-29 (구룡동),37,13,3428425,126.8955407,35.56477163,1,9
정읍 황토현 전적,전북 정읍시 덕천면 하학리,37,13,126380,126.8296614,35.63365436,1,6
정읍사공원,전북 정읍시 정읍사로 541,37,13,126318,126.8615885,35.55077264,1,12
정읍어린이교통공원,전북 정읍시 벚꽃로 537,37,13,1627481,126.8693127,35.55595552,1,12
정읍향교,전북 정읍시 충정로 184,37,13,1626239,126.8606993,35.56739852,1,6
정의향교,제주 서귀포시 표선면 성읍서문로 14,39,3,1621147,126.800085,33.38690559,1,6
정의현성,제주 서귀포시 표선면 성읍정의현로 104,39,3,1621165,126.8013237,33.39169952,1,6
정인승유허비,전북 장수군 계북면 양악길 119,37,11,1624802,127.638099,35.80551555,1,1
정자항,울산 북구 정자1길 60-12 (정자동),7,4,3072660,129.4517836,35.61836161,1,9
정정공강사상묘역,서울 관악구 신림동,1,5,126913,126.9182155,37.46625371,1,6
정족산,인천 강화군 길상면 전등사로,2,1,127667,126.4879251,37.63297391,1,9
정지용 생가,충북 옥천군 옥천읍 향수길 56,33,5,127281,127.5821653,36.31507318,1,6
정충묘,경기 광주시 초월읍 무들로 84-7,31,5,1625097,127.2975721,37.38627258,1,6
정충사 (배중손 사당),전남 진도군 군내면 용장산성길 79-6,38,21,1624375,126.337588,34.51697785,1,6
정취암,경남 산청군 신등면 둔철산로 675-87,36,9,250398,127.9746971,35.38911309,1,6
정취암 가는길,경남 산청군 신등면,36,9,2652460,127.9749023,35.39882588,1,9
정토사(성남),경기 성남시 수정구 옛골로42번길 3,31,12,2551122,127.067928,37.42579719,1,6
정토사(울산),울산 남구 문수로217번길 15,7,2,2783743,129.277651,35.53957274,1,6
정토사(정읍),전북 정읍시 정우면 정신로 832-20,37,13,479904,126.8886667,35.65848865,1,6
정티움마을,경남 하동군 옥종면 고성산동학로 862,36,18,2632992,127.918366,35.1741863,1,10
정혜사,경기 고양시 일산동구 일산로 134,31,2,2735308,126.7937605,37.64896635,1,6
정혜사(순천),전남 순천시 서면 정혜사길 32,38,11,479906,127.5143127,35.06201964,1,6
정혜사(전주),전북 전주시 완산구 외칠봉1길 36,37,12,479910,127.1391517,35.80430139,1,6
정혜사(청양),충남 청양군 장평면 상지길 165-10,34,13,127313,126.8558761,36.36935972,1,6
정후사(금당서원),충북 증평군 도안면 금당1길 22-13,33,12,1955999,127.623248,36.80517331,1,6
젖병등대,부산 기장군 기장읍 연화리 297-5,6,3,2775577,129.2230815,35.21382772,1,9
제2대한다원,전남 보성군 회천면 일림산길 317-94,38,10,2613169,127.0555931,34.68539858,0,0
제2땅굴(철원),강원 철원군 동송읍 양지리,32,12,264481,127.2827174,38.26605598,1,6
제3땅굴,경기 파주시 군내면 제3땅굴로 210-358,31,27,127000,126.699195,37.91655291,1,6
제4땅굴,강원 양구군 해안면 후리,32,6,125808,128.1453238,38.29015827,1,6
제4수원지,광주광역시 북구 청풍동,5,4,3029527,126.9604367,35.16487357,1,9
제동목장 입구,제주 제주시 조천읍 교래7길 218,39,4,3056151,126.6969266,33.41953366,1,10
제동서원,대구 군위군 효령면 장군당1길 35,4,9,1959167,128.5725326,36.1232964,1,6
제따와나선원,강원 춘천시 남면 윗박암길 53,32,13,3385338,127.5441481,37.73013997,1,6
제물포고등학교 강당,인천 중구 자유공원로 58-9,2,10,945780,126.6238531,37.47638897,1,6
제물포구락부,인천 중구 자유공원남로 25,2,10,945052,126.6225144,37.47461415,1,6
제민루,경북 영주시 가흥동,35,14,2998490,128.6161421,36.82061491,1,6
제민천,충남 공주시 무령로 201 (교동),34,1,2750146,127.1223637,36.45672936,1,9
제봉산 마법의 숲 체험원,광주광역시 남구 압촌동 94-5,5,2,2790507,126.8377688,35.09325736,1,10
제부도,경기 화성시 서신면 해안길 421-12,31,31,125503,126.6244838,37.16865802,1,9
제부도 매바위,경기 화성시 서신면 제부리,31,31,3013872,126.6193678,37.1600256,1,9
제부도 모세거리,경기 화성시 서신면 제부리,31,31,611549,126.6232449,37.17087163,1,10
제부도 아트파크,경기 화성시 서신면 해안길 322,31,31,2732173,126.6177649,37.17014107,1,12
제부도 해안산책로(제비꼬리길),경기 화성시 서신면 제부리,31,31,129008,126.6184341,37.17536825,1,9
제부도등대,경기 화성시 서신면 해안길 421-20,31,31,2743344,126.6220059,37.17924287,1,9
제부도선착장,경기 화성시 서신면 해안길 421-12,31,31,2757218,126.6219421,37.1778708,1,9
제부도워터워크,경기 화성시 서신면 송교리 377-46,31,31,2737275,126.6557641,37.17433569,1,1
제부도해수욕장,경기 화성시 서신면 해안길 260,31,31,1932056,126.6181483,37.16441951,1,9
제부리어촌체험휴양마을,경기 화성시 서신면 제부리,31,31,3013923,126.6193678,37.1600256,1,10
제부마리나,경기 화성시 해안길 477,31,31,2966832,126.6281832,37.17532398,1,9
제비봉,충북 단양군 단성면 외중방리,33,2,126651,128.268323,36.92214952,1,9
제석사(경산),경북 경산시 자인면 북사안길 18,35,1,479915,128.8211997,35.82184628,1,6
제승당,경남 통영시 한산일주로 70 제승당,36,17,2763965,128.4744856,34.79609413,1,6
제암리 3.1운동 순국기념관,경기 화성시 향남읍 제암길 50,31,31,125543,126.8922134,37.12615655,0,3
제암산,전남 장흥군 장흥읍 금산신기길 131,38,20,1246089,126.9581846,34.69908153,1,9
제암산자연휴양림,전남 보성군 웅치면 대산길 330,38,10,125425,126.983899,34.69852091,1,9
제왕산/능경봉,강원 강릉시 성산면 어흘리,32,1,125617,128.7806257,37.70995459,1,9
제원 송계리 망개나무,충북 제천시 한수면 미륵송계로 1405,33,7,1684111,128.087488,36.86640533,1,9
제원하늘농원,제주 제주시 조천읍 대흘북길 72-5,39,4,3022258,126.6664606,33.50300728,0,7
제월당,대전 대덕구 계족로 750,3,1,1622728,127.427319,36.37807155,1,6
제월섬,전남 곡성군 입면 제월리 1115,38,3,2718057,127.2180851,35.31775236,1,9
제이드가든,강원 춘천시 남산면 햇골길 80,32,13,1607565,127.5417315,37.83255302,1,9
제이원 호텔(제이원 호텔 엔 리조트),충북 청주시 청원구 오창읍 중부로 806,33,10,2769842,127.4392393,36.71476927,1,0
제전마을,경남 고성군 하이면 덕명리,36,3,129080,128.1551133,34.91087005,1,10
제주 교래자연휴양림,제주 제주시 조천읍 남조로 2023,39,4,2763739,126.6567238,33.45139616,1,9
제주 노루생태관찰원,제주 제주시 명림로 520,39,4,1672315,126.626621,33.44445478,1,9
제주 당처물동굴 [유네스코 세계자연유산],제주 제주시 구좌읍 월정리,39,4,477920,126.7848269,33.55683933,0,9
제주 동백마을,제주 서귀포시 남원읍 한신로531번길 22-1,39,3,2023350,126.745183,33.32039538,1,10
제주 명도암참살이마을,제주 제주시 명림로 268-71,39,4,801097,126.5948838,33.49171016,1,10
제주 무지개해안도로,제주 제주시 도두일동 1734,39,4,2714306,126.4724746,33.50938958,1,9
제주 산방산탄산온천,제주 서귀포시 안덕면 사계북로41번길 192,39,3,128555,126.2988483,33.24896286,0,7
제주 삼성혈,제주 제주시 삼성로 22,39,4,127744,126.5289587,33.50417717,1,6
제주 삼양동 유적,제주 제주시 선사로2길 13,39,4,129455,126.5877976,33.52329821,1,6
제주 서광다원,제주 서귀포시 안덕면 신화역사로 15,39,3,128150,126.2893812,33.30595642,0,0
제주 선흘리 벵뒤굴 [유네스코 세계자연유산],제주 제주시 조천읍,39,4,478140,126.7177323,33.45574944,0,9
제주 성산항,제주 서귀포시 성산읍 성산등용로 129-21,39,3,2800664,126.9299218,33.47254822,1,9
제주 성읍마을 고창환 고택,제주 서귀포시 표선면 성읍정의현로34번길 22-10,39,3,1621161,126.8032181,33.38716394,1,6
제주 성읍마을 고평오 고택,제주 서귀포시 표선면 성읍정의현로34번길 5-3,39,3,1621155,126.8018155,33.38599183,1,6
제주 센트럴파크,제주 제주시 조천읍 비자림로 606,39,4,128049,126.6745671,33.43322623,1,12
제주 스위스마을,제주 제주시 조천읍 함와로 566-27,39,4,2763726,126.6767933,33.493939,1,10
제주 야생돌고래 탐사,제주 서귀포시 대정읍 동일하모로98번길 14-32,39,3,2714538,126.2416454,33.22545067,1,9
제주 우도 천진항 대합실,제주 제주시 우도면 우도해안길 70,39,4,2798882,126.9515556,33.49283522,0,12
제주 유리의성,제주 제주시 한경면 녹차분재로 462,39,4,642353,126.2736768,33.31466076,1,12
제주 유수암마을,제주 제주시 애월읍 유수암평화길 14,39,4,2045014,126.4030877,33.44137934,1,10
제주 청수마을,제주 제주시 한경면 대한로 1036,39,4,1936339,126.2475734,33.31806831,1,10
제주 초콜릿랜드,제주 서귀포시 중문관광로110번길 15,39,3,1737497,126.4133189,33.24976735,0,3
제주 토끼섬 문주란 자생지,제주 제주시 구좌읍 문주란로,39,4,126445,126.908342,33.52023149,1,9
제주 하도리 철새도래지,제주 제주시 구좌읍 하도리,39,4,660972,126.8905991,33.52047007,1,9
제주 항파두리 항몽 유적,제주 제주시 애월읍 항파두리로 50,39,4,128050,126.408962,33.45233656,1,6
제주4·3평화공원,제주 제주시 명림로 430,39,4,1907801,126.6177605,33.44985404,1,12
제주곶자왈도립공원,제주 서귀포시 에듀시티로 178,39,3,2858467,126.2735803,33.28325035,1,9
제주대 벚꽃길,제주 제주시 제주대학로 102,39,4,2606696,126.5624124,33.45794671,1,9
제주도 관광특구,제주,39,-1,1957971,126.4961419,33.3911586,1,0
제주도 국가지질공원,제주 제주시 조천읍 선교로 569-36,39,4,1162240,126.7142576,33.45690203,1,9
